"Key Id","Label","Series Break"
"PDMGOTOTC","Total - STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. - Change From Previous Week","SBN2022"
"PDTIPSTOTC","Total - U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. - Change From Previous Week","SBN2022"
"PDTRAB-ALBC","ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRAB-CCC","ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRAB-OABC","ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRAB-SLBC","ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRAB-TOTC","Total - ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRCS-CPC","CORPORATE SECURITIES: COMMERCIAL PAPER - TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES: COMMERCIAL PAPER - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRCSIND-BELG10C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-BELG13C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-BELG5L10C","CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-BELL13C","CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-G10C","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-G13C","CORPORATE SECURITIES: INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-G5L10C","CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRCSIND-L13C","CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRCS-TOTC","Total - CORPORATE SECURITIES: COMMERCIAL PAPER - TRANSACTIONS WITH INTER-DEALER BROKERS. + CORPORATE SECURITIES: COMMERCIAL PAPER - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRFGSXM-CC","FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) COUPONS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) COUPONS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRFGSXM-DNC","FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRFGSXM-TOTC","Total - FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRGSC-G11L21C","U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN  MORE THAN 11 YEARS BUT LESS THAN OR EQUAL TO 21 YEARS - CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTER-DEALER BROKERS + U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN  MORE THAN 11 YEARS BUT LESS THAN OR EQUAL TO 21 YEARS - CUMULATIVE OUTRIGHT TRANSACTIONS WITH OTHERS - Change From Previous Week","SBN2022"
"PDTRGSC-G21C","U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN TO 21 YEARS - CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTER-DEALER BROKERS + U.S. TREASURY SECURITIES (EXCLUDING TIPS): COUPONS DUE IN MORE THAN 21 YEARS - CUMULATIVE OUTRIGHT TRANSACTIONS WITH OTHERS - Change From Previous Week","SBN2022"
"PDTRGSC-G2L3C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 3 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGSC-G3L6C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 3 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGSC-G6L7C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 7 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGSC-G7L11C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN MORE THAN 7 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGSC-L2C","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) COUPONS DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGS-EXTBC","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS- DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRGS-FRNC","Total - FLOATING RATE NOTES: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. - Change From Previous Week","SBN2022"
"PDTRGST-TOTC","Total - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS- DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) BILLS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRMBSNA-OC","MORTGAGE-BACKED SECURITIES - OTHER CMBS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + MORTGAGE-BACKED SECURITIES - OTHER CMBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRMBSNA-RC","MORTGAGE-BACKED SECURITIES - NON-AGENCY RESIDENTIAL MBS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + MORTGAGE-BACKED SECURITIES - NON-AGENCY RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRMBSRPT-AOC","MORTGAGE-BACKED SECURITIES - ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + MORTGAGE-BACKED SECURITIES - ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRMBSRPT-CC","MORTGAGE-BACKED SECURITIES - FEDERAL AGENCY AND GSE CMBS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS + MORTGAGE-BACKED SECURITIES - FEDERAL AGENCY AND GSE CMBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDTRMBSRPT-CTC","Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Inter-dealer Brokers + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Others - Change From Previous Week","SBN2022"
"PDTRMBSRPT-DRTC","Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Dollar roll transactions - Cumulative Outright Transactions, With Inter-dealer Brokers + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Dollar roll transactions - Cumulative Outright Transactions, With Others - Change From Previous Week","SBN2022"
"PDTRMBSRPT-SPCTC","Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools cash transactions - Cumulative Outright Transactions, With Inter-dealer Brokers + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools cash transactions - Cumulative Outright Transactions, With Others - Change From Previous Week","SBN2022"
"PDTRMBSRPT-SPDRC","Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools dollar roll transactions - Cumulative Outright Transactions, With Inter-dealer Brokers + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools dollar roll transactions - Cumulative Outright Transactions, With Others - Change From Previous Week","SBN2022"
"PDTRMBS-TOTC","Total - Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Inter-dealer Brokers + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Others - Change From Previous Week","SBN2022"
"PDTRSMGO-G10C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRSMGO-G13C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRSMGO-G5L10C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDTRSMGO-L13C","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRSMGO-TOTC","Total - STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRSMGO-VRDC","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRTIPS-G11C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRTIPS-G2L6C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRTIPS-G6L11C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDTRTIPS-LE2C","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH INTER-DEALER BROKERS. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDWOABC","ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDWOCSC","CORPORATE SECURITIES: COMMERCIAL PAPER - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week","SBN2022"
"PDWOFGSXMC","FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH OTHER + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) COUPONS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDWOMBSC","Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Dollar roll transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools cash transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools dollar roll transactions - Cumulative Outright Transactions, With Others + MORTGAGE-BACKED SECURITIES - ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - FEDERAL AGENCY AND GSE CMBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - NON-AGENCY RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - OTHER CMBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week","SBN2022"
"PDWOSMGOC","STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDWOTIPSC","U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week","SBN2022"
"PDSIOSB-ABSTAG30","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING (30 DAYS OR GREATER).","SBN2022"
"PDSIOSB-ABSTAL30","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING (LESS THAN 30 DAYS).","SBN2022"
"PDSIOSB-ABS","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING OVERNIGHT AND CONTINUING.","SBN2022"
"PDSOOS-ABSTAG30","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING (30 DAYS OR GREATER).","SBN2022"
"PDSOOS-ABSTAL30","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING (LESS THAN 30 DAYS).","SBN2022"
"PDSOOS-ABS","ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING OVERNIGHT AND CONTINUING.","SBN2022"
"PDSIOSB-CDTAG30","CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (30 DAYS OR GREATER)","SBN2022"
"PDSIOSB-CDTAL30","CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (LESS THAN 30 DAYS)","SBN2022"
"PDSIOSB-CD","CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.","SBN2022"
